지점,지점명,일시,평균기온(°C),최고기온(°C),최저기온(°C),월합강수량(00~24h만)(mm),합계 일조시간(hr)
278,의성,2021-12,.1,13.8,-15.6,.1,190
278,의성,2022-01,-2.7,11.7,-15.1,.5,208.7
278,의성,2022-02,-1.2,14.4,-14.7,.3,218.7
278,의성,2022-03,7.1,21.2,-8.1,51.5,179.3
278,의성,2022-04,13.4,30.2,-2.6,34,239.5
278,의성,2022-05,18.1,33,2.4,5.4,302
278,의성,2022-06,23,36.5,9.6,73.5,197.1
278,의성,2022-07,26.4,37.2,18.4,109.5,151.7
278,의성,2022-08,25.2,36.2,12,203.3,110.5
278,의성,2022-09,20.2,32.9,8,38.3,139.8
278,의성,2022-10,12.8,28.9,-1.5,35.2,190.2
278,의성,2022-11,7.5,24.6,-5.8,58,183
278,의성,2022-12,-3.4,11.1,-16.3,5.6,175.3
278,의성,2023-01,-2.7,15.6,-19.2,19.6,193.7
278,의성,2023-02,1.3,16.4,-11.5,4.4,171.3
278,의성,2023-03,8.8,25.1,-7.9,35.3,226
278,의성,2023-04,12.6,28.4,-2.1,40.4,194
278,의성,2023-05,17.8,33.1,1.9,152.8,214.7
278,의성,2023-06,22.5,34,11.5,206.6,203.3
278,의성,2023-07,25.7,35.7,18,457.6,144.2
278,의성,2023-08,26.9,37.1,18.8,321.6,179.6
278,의성,2023-09,22.3,32.2,13.2,222.4,135.5
278,의성,2023-10,13,24,0,6.8,204.3
278,의성,2023-11,6.2,27.1,-8.6,26.4,192.5
278,의성,2023-12,.5,19.2,-14.9,81.5,165.2
278,의성,2024-01,-.6,13.8,-14,17.6,169.3
278,의성,2024-02,3.4,19.7,-7.9,52.6,94.5
278,의성,2024-03,6.3,22.8,-10.2,55.3,166.8
278,의성,2024-04,14.8,29.9,.2,48,166.1
278,의성,2024-05,17.5,31.3,3.2,94.7,258.2
278,의성,2024-06,23,37.1,9.8,66.6,249.9
278,의성,2024-07,26.7,34.8,19.7,290.5,155.7
278,의성,2024-08,27.9,36.8,19.6,69.6,212.1
278,의성,2024-09,24.6,36.4,11.4,199.4,148.3
278,의성,2024-10,15.3,26.3,4.6,48.5,110.4
278,의성,2024-11,8.3,23.4,-4.2,25.6,134.7
278,의성,2024-12,0,17.4,-11.5,1.6,200.1
278,의성,2025-01,-2,11.4,-17.1,7.4,178
279,구미,2005-01,-1,11,-11.3,7.1,178.6
279,구미,2005-02,-.3,10.8,-10.5,25,157.7
279,구미,2005-03,5.6,21.5,-6.3,61.5,227.4
279,구미,2005-04,14.2,32.9,-.8,38.5,228.3
279,구미,2005-05,18.2,30.8,6.9,52.5,254.2
279,구미,2005-06,23.2,35.2,12.8,103,218
279,구미,2005-07,25.5,35.5,18.2,229.5,180.1
279,구미,2005-08,25.2,35,15.5,380.5,160.5
279,구미,2005-09,21.4,33.2,11.6,90,121.5
279,구미,2005-10,13.9,27.6,.8,5.5,150.1
279,구미,2005-11,7.8,23.3,-6,14,178.1
279,구미,2005-12,-2.2,10.8,-13,4.1,171.1
279,구미,2006-01,.7,13.6,-10.5,21.5,140.8
279,구미,2006-02,1.4,16.1,-12.1,30.2,156.9
279,구미,2006-03,6.7,19.8,-7.5,6.6,226.2
279,구미,2006-04,12.3,30.3,1.2,86.5,176.2
279,구미,2006-05,18.1,30.2,4.6,113.5,193.8
279,구미,2006-06,22.6,32.7,12.8,70,214.7
279,구미,2006-07,23.2,34,17.2,651,77.8
279,구미,2006-08,27,37,19.1,114.5,205.5
279,구미,2006-09,18.8,30.2,10,66.5,167.4
279,구미,2006-10,16.1,27.3,4.3,37.5,198.2
279,구미,2006-11,8.1,21.5,-2.7,42.5,125.7
279,구미,2006-12,1.2,13.1,-11.3,14,129.7
279,구미,2007-01,.9,12.5,-8.1,1.2,155.2
279,구미,2007-02,4.1,16.7,-7.6,43,179.4
279,구미,2007-03,7.4,23.3,-5.5,92.5,154.1
279,구미,2007-04,12.8,26.8,-1.2,44.5,210.1
279,구미,2007-05,18.5,31.2,7.4,75.5,231.2
279,구미,2007-06,22.1,32.2,11.3,140.5,151.5
279,구미,2007-07,23.6,33.5,16.5,211,117.7
279,구미,2007-08,25.9,34.5,17.5,336.5,142.8
279,구미,2007-09,20.6,31,12.1,521,79.7
279,구미,2007-10,14.1,25.6,3,25,146.9
279,구미,2007-11,6.4,19.1,-7,1,178.9
279,구미,2007-12,1.9,13.8,-5.5,32.1,106.9
279,구미,2008-01,0,10.8,-10.3,43,133.7
279,구미,2008-02,.3,14.2,-9.5,1.6,210.7
279,구미,2008-03,8,19.5,-4.1,30.7,192.5
279,구미,2008-04,14,29,2.6,53.8,209.7
279,구미,2008-05,18.7,32.4,5.5,76.6,226.3
279,구미,2008-06,21,32.6,11.2,161.4,135.2
279,구미,2008-07,27.2,35.1,19.6,105.5,150.4
279,구미,2008-08,24.8,34.5,15.8,203.1,189.6
279,구미,2008-09,21.4,31.9,7.7,37.9,150
279,구미,2008-10,15.5,27.1,4,30.8,192.3
279,구미,2008-11,7.4,21.1,-6.6,13.7,134.1
279,구미,2008-12,1.3,13.9,-10.4,2.1,156.8
279,구미,2009-01,-1.2,10.1,-12.8,5.3,150.3
279,구미,2009-02,4.4,20.2,-8,23.5,129.8
279,구미,2009-03,7.8,25.9,-3.6,27.4,197.6
279,구미,2009-04,14.3,29.2,1.7,31.5,226.9
279,구미,2009-05,19.7,32.6,7.9,111.4,247.3
279,구미,2009-06,23.3,34.7,12.2,84.8,204.7
279,구미,2009-07,24.4,33.5,17.9,253.6,111
279,구미,2009-08,24.8,33.9,17.1,62.1,126.5
279,구미,2009-09,21.4,32,12.4,62.7,182.7
279,구미,2009-10,15.1,27.2,4.2,13.5,218.4
279,구미,2009-11,7.5,23.8,-5,32,116.5
279,구미,2009-12,.8,15.5,-11.7,33.5,148.5
279,구미,2010-01,-1.7,9.8,-12.4,8.8,171.8
279,구미,2010-02,2.6,20.5,-10.2,60.6,129.2
279,구미,2010-03,5.8,24.2,-4.2,76.3,122.7
279,구미,2010-04,10.9,26.1,-1.6,55,182.1
279,구미,2010-05,18.6,32.5,4.7,89,233.3
279,구미,2010-06,24.1,33.3,8,12.3,206.7
279,구미,2010-07,26.4,34.9,19.8,173.3,138.4
279,구미,2010-08,27.7,35.1,22.4,418.3,126.3
279,구미,2010-09,21.9,33.5,8.5,188.6,137
279,구미,2010-10,14.3,26,-2,28.2,156
279,구미,2010-11,6.5,18.8,-5.2,11.4,197.1
279,구미,2010-12,-.1,15.6,-10.9,31.7,158.8
279,구미,2011-01,-4.1,4.1,-13.9,1.8,191.7
279,구미,2011-02,2.1,17.8,-9,55.6,161.2
279,구미,2011-03,5.6,21.5,-4.5,14.2,247.1
279,구미,2011-04,12.4,28.3,-.6,74.7,221.3
279,구미,2011-05,17.9,28,7.9,114.4,183
279,구미,2011-06,23.4,34.1,14.8,133.4,195.2
279,구미,2011-07,25.9,33.8,19.2,317.5,114.8
279,구미,2011-08,25.1,34.2,16.6,262,99.3
279,구미,2011-09,21,33.8,9.1,44.2,144.8
279,구미,2011-10,13.4,25.3,-.3,78.5,195.9
279,구미,2011-11,10.1,24.5,-3.7,95.1,118.9
279,구미,2011-12,.8,10.7,-8.7,12.9,174.3
279,구미,2012-01,-1,10,-11.8,14.9,168.6
279,구미,2012-02,-.7,13.2,-13.6,3,176.8
279,구미,2012-03,6.4,21.5,-5,76.6,204.1
279,구미,2012-04,13.7,29.9,.1,84.5,244.3
279,구미,2012-05,19,30,8.2,55.6,242.7
279,구미,2012-06,22.5,31.6,14.2,82.9,183.9
279,구미,2012-07,26.2,35.9,19,245.5,206.6
279,구미,2012-08,26.6,36.4,18.7,285.9,172.2
279,구미,2012-09,20,29.5,9.2,336,194.8
279,구미,2012-10,13.6,24.9,3.4,37.1,227.5
279,구미,2012-11,6.3,17,-4.5,47.3,177.5
279,구미,2012-12,-2.2,9.1,-14.1,40.3,162.3
279,구미,2013-01,-2.2,12.8,-15.1,25.4,183.6
279,구미,2013-02,1.1,17.3,-13,28.3,171.3
279,구미,2013-03,7.7,27,-4.4,35.5,257.2
279,구미,2013-04,11.1,29,-.2,87.1,249.1
279,구미,2013-05,19.2,33.1,6.3,91.2,273.5
279,구미,2013-06,23.7,32.7,13.6,69.7,210.9
279,구미,2013-07,27,34.8,20.7,174.8,191.6
279,구미,2013-08,27.5,36.7,18.9,170.8,257.5
279,구미,2013-09,21.1,31,9.1,119.4,182.8
279,구미,2013-10,15.2,27.3,3.3,47,206.8
279,구미,2013-11,7,21.8,-3.7,38.5,178.8
279,구미,2013-12,1.8,12.5,-8,7.5,173.9
279,구미,2014-01,.5,13.1,-10.3,1,193.6
279,구미,2014-02,2.8,18.2,-7.9,8.2,141.5
279,구미,2014-03,8.4,25.3,-3.8,85.5,206
279,구미,2014-04,14.5,27.7,.9,107.9,225.8
279,구미,2014-05,19.8,36.7,4.8,19,305.4
279,구미,2014-06,22.9,32.6,15.3,108.8,178
279,구미,2014-07,26,36.2,18.5,174,192
279,구미,2014-08,23.9,33.5,14.9,427.5,121.4
279,구미,2014-09,21,30.7,11.2,111.1,191.8
279,구미,2014-10,14.2,26.4,2.6,112,200.8
279,구미,2014-11,8.6,19.7,-2.3,60,154.4
279,구미,2014-12,-.3,11.3,-9.5,7.8,161.4
279,구미,2015-01,.8,10.7,-8.7,22.3,161.4
279,구미,2015-02,2.6,12.9,-9.6,25.4,174.1
279,구미,2015-03,7.8,23.5,-5.3,50,250
279,구미,2015-04,13.6,29.7,3.6,81.8,177.8
279,구미,2015-05,20.7,34,7.1,25,303.7
279,구미,2015-06,23.3,33.6,11.5,66.5,191.3
279,구미,2015-07,25.1,35.5,16.1,154.4,183.4
279,구미,2015-08,25.5,36.8,17.6,102.9,185
279,구미,2015-09,20.4,29.5,11.5,75.3,192.3
279,구미,2015-10,15.2,26,.9,49.2,229.4
279,구미,2015-11,10.4,21.7,.1,88.3,75.6
279,구미,2015-12,3.6,12,-5.8,37.9,122.3
279,구미,2016-01,-.3,13.1,-13.1,16.6,166.9
279,구미,2016-02,2.5,15.6,-7.4,23.7,167
279,구미,2016-03,8.3,22.6,-6.2,50.5,195.8
279,구미,2016-04,14.9,27.4,3.9,163.7,174.3
279,구미,2016-05,19.7,31.1,7.6,59.4,203.8
279,구미,2016-06,23.5,32.7,11.7,29,187.1
279,구미,2016-07,26.1,35.9,20,325.4,171
279,구미,2016-08,27.3,36.6,16.4,114.7,253.2
279,구미,2016-09,21.4,30.8,11.7,238.5,100.5
279,구미,2016-10,15.7,26.8,4.5,155.1,110.2
279,구미,2016-11,7.7,20.8,-3.5,12,139.5
279,구미,2016-12,3.1,15.7,-6.1,19.4,136.2
279,구미,2017-01,.5,12.5,-9.2,4.7,179.6
279,구미,2017-02,2.6,17.4,-6.5,30.8,198.5
279,구미,2017-03,7.6,19.7,-2.4,25.1,217.9
279,구미,2017-04,15.1,31.4,2.5,56.2,238.9
279,구미,2017-05,20.3,34.8,8.5,14.8,281.5
279,구미,2017-06,23.5,34.9,12.9,55.4,217.4
279,구미,2017-07,26.9,35.5,17.2,123.4,137.6
279,구미,2017-08,25.6,36.2,15.3,228.2,186.2
279,구미,2017-09,20.4,29,7.8,81,203.5
279,구미,2017-10,15.3,28.7,.4,54.7,141
279,구미,2017-11,6.9,21.1,-4.5,1.2,188.4
279,구미,2017-12,.2,11,-10.8,13.1,150.5
279,구미,2018-01,-1.3,12.3,-14.6,19,181.5
279,구미,2018-02,.7,15.7,-11.3,32.3,184.3
279,구미,2018-03,8.9,25.7,-3.3,131.4,180.5
279,구미,2018-04,14.5,30.5,.2,120.8,232.9
279,구미,2018-05,19.1,30.9,6.7,109.1,219.4
279,구미,2018-06,23.4,34.5,13.9,150.4,197.3
279,구미,2018-07,27.5,37.9,16.1,262.8,242
279,구미,2018-08,27.7,38.1,17.5,258.2,209.8
279,구미,2018-09,20.3,29.4,9.2,129.5,145.4
279,구미,2018-10,13.1,25,2.7,158.5,203.1
279,구미,2018-11,7.7,20.1,-2.3,15.2,155.2
279,구미,2018-12,1.2,14.5,-10.4,22.9,159.1
279,구미,2019-01,1,11.5,-7.5,6,186.8
279,구미,2019-02,3.4,15.4,-5.6,23.3,178.2
279,구미,2019-03,8.9,23.9,-2.2,21.4,215.8
279,구미,2019-04,13.2,27.3,-.8,109.6,194.3
279,구미,2019-05,20,33.4,6.3,53.3,292
279,구미,2019-06,22.7,34.3,13.1,113.2,233.8
279,구미,2019-07,25.2,34.6,17.2,174.1,163.4
279,구미,2019-08,26.4,35.9,17.6,146.9,206.3
279,구미,2019-09,21.9,31.5,12.7,219.4,132.4
279,구미,2019-10,15.7,27.8,3.8,227.5,174.2
279,구미,2019-11,8.8,22.6,-3.1,20.4,158.4
279,구미,2019-12,2.6,13.1,-6.3,18.1,159
279,구미,2020-01,3.3,14.4,-5.2,61,133.4
279,구미,2020-02,4.3,17.5,-8.3,56.5,176
279,구미,2020-03,9.1,23.7,-3.5,19.9,231.9
279,구미,2020-04,12.4,27.6,.9,36.4,269.4
279,구미,2020-05,19.1,30.9,6.8,67.4,241.5
279,구미,2020-06,24.1,35.1,14.3,198.1,225.6
279,구미,2020-07,23,32.1,17.4,434,96.2
279,구미,2020-08,27.3,34.9,21.6,401,178.8
279,구미,2020-09,20.3,29.7,10.7,152.5,151.9
279,구미,2020-10,14.3,26.3,3.2,6,206.8
279,구미,2020-11,8.7,23,-1.5,34.2,167.1
279,구미,2020-12,.9,12.6,-10.1,2.5,176.1
279,구미,2021-01,-.4,15.1,-13.8,9.8,169.8
279,구미,2021-02,3.9,24,-8,14.7,189.1
279,구미,2021-03,9.8,23.6,-2,89.7,192
279,구미,2021-04,14.5,28.7,2.2,46.9,228.5
279,구미,2021-05,17.7,30.1,5.2,121.3,201.5
279,구미,2021-06,23.2,32.9,11.7,44.2,202.6
279,구미,2021-07,26.5,35.4,19.1,259.7,204.5
279,구미,2021-08,24.9,35.6,19.4,290,132.3
279,구미,2021-09,21.2,29.8,14.2,115.9,129.1
279,구미,2021-10,15.2,29.8,1,50,183.1
279,구미,2021-11,8.5,20.7,-3.5,55.7,173.1
279,구미,2021-12,2.3,14.8,-10.6,.1,169.6
279,구미,2022-01,.3,11.5,-9.6,.9,191.2
279,구미,2022-02,1.2,15.4,-9.9,.3,218.9
279,구미,2022-03,9.1,22.7,-2.7,42.2,178.2
279,구미,2022-04,15.2,30.6,1.5,42.3,247.5
279,구미,2022-05,19.9,32.1,5,8.2,297.9
279,구미,2022-06,23.6,36.5,13,122.9,207.9
279,구미,2022-07,27,35.7,20.4,113.3,182.2
279,구미,2022-08,25.7,35.5,14.6,229.2,144.1
279,구미,2022-09,21,32.6,10.4,141.4,158.2
279,구미,2022-10,14.5,28.4,2.3,32,201.2
279,구미,2022-11,9.4,23.1,-3.7,55,188.7
279,구미,2022-12,-.4,12,-10.9,5.2,160.8
279,구미,2023-01,-.2,12.9,-14.1,21.5,179.7
279,구미,2023-02,3.4,17.4,-6.9,10,164.4
279,구미,2023-03,10.9,25,-1.8,27.5,223.6
279,구미,2023-04,14.1,29,2.3,44.9,209
279,구미,2023-05,19.2,33.8,4.9,161.1,214
279,구미,2023-06,23.7,33.4,14.6,164.3,229.3
279,구미,2023-07,25.9,34.9,18.4,481.3,141.2
279,구미,2023-08,27,36.2,20.6,498.3,188.1
279,구미,2023-09,22.8,32.2,14.7,219,152.2
279,구미,2023-10,14.9,24.8,4.2,3.4,210.8
279,구미,2023-11,8,25.8,-3.5,40.5,171.3
279,구미,2023-12,2.6,18.5,-10,100.8,146.1
279,구미,2024-01,1.5,14.5,-9.3,26.8,169.1
279,구미,2024-02,4.7,18.3,-4,77.6,92.1
279,구미,2024-03,8,23.2,-6.7,71.5,184.8
279,구미,2024-04,16,29.2,5,63.3,191.4
279,구미,2024-05,18.9,31,6.7,72.1,263.4
279,구미,2024-06,24.3,36.7,13,63.5,229.5
279,구미,2024-07,27.1,34.9,20.8,299.4,145.5
279,구미,2024-08,28.7,36.5,21.6,63.1,251.3
279,구미,2024-09,25,35.9,13.2,168.3,166.8
279,구미,2024-10,15.8,28.2,6.2,56.4,138.2
279,구미,2024-11,9.6,22.5,-2.2,31.2,153.1
279,구미,2024-12,2.8,17.8,-4.9,2.5,182.3
279,구미,2025-01,.2,12.4,-11,8.9,170.2
281,영천,2005-01,.3,13.5,-12.6,15.7,170.4
281,영천,2005-02,-.3,10.3,-12.3,11.5,170.7
281,영천,2005-03,5.3,20.7,-7.9,71.2,248.7
281,영천,2005-04,13.9,32,-3.2,49,254.1
281,영천,2005-05,17.2,31.6,3.5,51.5,284.4
281,영천,2005-06,23.4,37,10.6,122,258.5
281,영천,2005-07,25.4,36,18.1,150.5,216.2
281,영천,2005-08,25.4,35.2,16,173.5,212.4
281,영천,2005-09,21.3,33.9,10.8,99,141.3
281,영천,2005-10,13.7,29.2,-1,7,168.1
281,영천,2005-11,6.9,24.7,-8.6,19.5,174.7
281,영천,2005-12,-2.4,13.1,-14.5,2.4,155.8
281,영천,2006-01,.2,12.8,-13.3,22.5,132.4
281,영천,2006-02,1.4,17.1,-12.6,31.1,184.5
281,영천,2006-03,6.2,19.7,-8.1,14.4,252.4
281,영천,2006-04,11.6,29.6,-.8,110,199.4
281,영천,2006-05,17.2,30.8,5.5,156,220.9
281,영천,2006-06,21.8,33.7,11.8,48,244.8
281,영천,2006-07,23.3,36.2,17.2,642,124.3
281,영천,2006-08,27,37.2,18.2,183.5,252
281,영천,2006-09,18.8,30.7,8.3,76.5,187
281,영천,2006-10,16.1,28.2,3.2,20.5,215.5
281,영천,2006-11,8.1,23.2,-5.5,38.5,126.2
281,영천,2006-12,1.1,15.3,-11.8,10,104.2
281,영천,2007-01,.6,13.8,-10.8,.5,126.2
281,영천,2007-02,3.8,17,-7.6,43.5,185.4
281,영천,2007-03,7,22.3,-6.1,72,197.5
281,영천,2007-04,12.2,27.2,-2.7,33,247.1
281,영천,2007-05,17.8,32.9,5.9,76.5,269.3
281,영천,2007-06,21.5,33,10.3,120,216.6
281,영천,2007-07,23.6,35.5,16.2,185,175.5
281,영천,2007-08,26.5,36.5,17.8,258.5,202.3
281,영천,2007-09,21.3,32.5,13.6,294,124.3
281,영천,2007-10,14.6,27.3,1.5,28.5,176.5
281,영천,2007-11,6.1,20.2,-7.9,0,157
281,영천,2007-12,2.2,14.3,-7.8,30.6,90.7
281,영천,2008-01,.2,10.4,-10.2,36.6,143.2
281,영천,2008-02,.1,14.1,-12.9,5.4,224.4
281,영천,2008-03,6.7,19,-6.1,22,201.1
281,영천,2008-04,12.6,28.6,-1.3,52,206.3
281,영천,2008-05,17.6,31.9,3.7,89.5,222.7
281,영천,2008-06,19.6,33,8.8,160.7,128
281,영천,2008-07,26.6,35.7,18.7,172.9,169.4
281,영천,2008-08,24.2,34.2,15.1,156.2,192.9
281,영천,2008-09,21,32.4,4.6,35.8,155.1
281,영천,2008-10,15.3,27.7,2.5,15.5,211.5
281,영천,2008-11,7.3,23.1,-6.9,12.1,149
281,영천,2008-12,1,16.8,-10.9,15.6,164.7
281,영천,2009-01,-1.6,10.4,-14.4,7.2,170.2
281,영천,2009-02,4.4,19.2,-7.8,26.4,149.3
281,영천,2009-03,7.5,25.5,-5.1,13,199.3
281,영천,2009-04,13.2,29.4,-2.4,20.6,236.9
281,영천,2009-05,18.3,32.7,6.2,132.5,229
281,영천,2009-06,21.9,33.8,8.5,111.7,186.8
281,영천,2009-07,23,31.5,15.9,350.1,101.6
281,영천,2009-08,23.5,33.7,15.1,59,141
281,영천,2009-09,20,33,11.9,55,170
281,영천,2009-10,14.3,27,1.4,23.5,233.5
281,영천,2009-11,7.2,23.6,-8.2,36.6,134.7
281,영천,2009-12,.6,15,-13.6,31,165.6
281,영천,2010-01,-1.6,12.8,-13.3,13,182.7
281,영천,2010-02,2.2,20.1,-12.5,53.9,144.5
281,영천,2010-03,5.5,22.7,-4.3,50.6,124.1
281,영천,2010-04,9.8,24.8,-3.2,59.6,165
281,영천,2010-05,17.1,31,3.6,125.2,224.5
281,영천,2010-06,22.2,33.5,6.1,31.5,207.7
281,영천,2010-07,25.2,34.1,17.1,221.2,136
281,영천,2010-08,27.2,35.6,20.9,212.2,166.4
281,영천,2010-09,21.3,34.9,6.1,184,150.2
281,영천,2010-10,14.4,25.9,-1.8,45.8,167
281,영천,2010-11,5.9,19.2,-7.6,5,196.4
281,영천,2010-12,.1,17.4,-11.3,28,166.2
281,영천,2011-01,-3.7,6.4,-15.1,.1,207.2
281,영천,2011-02,1.9,19.1,-11.3,66.9,157.8
281,영천,2011-03,5.2,21.9,-6.6,17,260.7
281,영천,2011-04,11.8,27.7,-3.2,114.5,208.6
281,영천,2011-05,16.8,28.5,5.6,169.1,172.8
281,영천,2011-06,22.6,34.2,13,139.9,178.3
281,영천,2011-07,25.3,34,19,296.9,125.1
281,영천,2011-08,24.8,33.6,16.3,134.3,109.9
281,영천,2011-09,20.9,33,6.2,39,141.1
281,영천,2011-10,13.3,26.5,-1.7,76.9,190.6
281,영천,2011-11,10.2,23.5,-5.2,58,104.7
281,영천,2011-12,.7,12.2,-10.3,14.5,158.3
281,영천,2012-01,-.7,9.3,-14.3,9.7,159.4
281,영천,2012-02,-.5,13.3,-13.8,5.2,169.9
281,영천,2012-03,6.3,20,-7,79.7,178.5
281,영천,2012-04,13.2,30.7,-1.2,88.7,219.7
281,영천,2012-05,17.9,30.7,6.3,41.6,215.2
281,영천,2012-06,21.5,31.8,12,86.4,147.6
281,영천,2012-07,26,36.9,17.8,239.5,165.9
281,영천,2012-08,26.3,34.9,18.6,371.4,145.7
281,영천,2012-09,20,29.9,7.4,265.5,157
281,영천,2012-10,13.3,25.5,1.7,37.2,230.4
281,영천,2012-11,6.4,17.8,-6.5,42.8,157.5
281,영천,2012-12,-1.6,11.2,-14.6,48.3,152.6
281,영천,2013-01,-2,13.8,-15.7,20,176.7
281,영천,2013-02,1.2,18.6,-13.6,23.7,176.5
281,영천,2013-03,7.7,25.5,-5.8,80.2,242
281,영천,2013-04,10.7,26.9,-2,84.6,205.9
281,영천,2013-05,18.2,34,5.1,75.8,232.9
281,영천,2013-06,22.2,33.5,12.5,61.5,162.5
281,영천,2013-07,26.9,35.3,19.4,293.8,151
281,영천,2013-08,27,37.1,17.9,116.9,224
281,영천,2013-09,20.8,31.3,9.3,67.6,156.7
281,영천,2013-10,15,26.4,.7,112.7,186.7
281,영천,2013-11,6.8,22.6,-5.1,29.6,166.9
281,영천,2013-12,1.3,12.6,-9,5.3,162.9
281,영천,2014-01,.3,14.4,-12.2,4,187.2
281,영천,2014-02,2.3,19.8,-9.8,19.5,107.5
281,영천,2014-03,7.6,24.9,-6.8,114.5,190
281,영천,2014-04,13.1,26.9,.2,102.6,188.9
281,영천,2014-05,18.6,35.7,1.8,45.7,276.2
281,영천,2014-06,21.3,32.3,12.2,44,123.5
281,영천,2014-07,25.3,37.7,16.4,104.4,150
281,영천,2014-08,23.4,33.3,13.1,480.5,89.7
281,영천,2014-09,20.1,31.4,9.5,122.5,169.6
281,영천,2014-10,14.2,24.6,1.9,106.9,194.8
281,영천,2014-11,8.1,19.9,-5,42.5,153
281,영천,2014-12,-.5,11.5,-12.2,6.8,163.9
281,영천,2015-01,.7,10.8,-9.5,18.1,165.9
281,영천,2015-02,2.3,14.4,-10.4,10.7,177
281,영천,2015-03,7,23.7,-6,47.3,258.1
281,영천,2015-04,12.7,29.7,-.4,84,169.4
281,영천,2015-05,19.3,34,5.6,31.6,279.2
281,영천,2015-06,21.5,32.4,9.4,96.1,161.1
281,영천,2015-07,24.5,37.6,14.9,182.5,155
281,영천,2015-08,25.6,37.5,16.6,142.5,170
281,영천,2015-09,19.8,29.5,10.8,72.5,177.1
281,영천,2015-10,14.4,27,-1.8,41,247.2
281,영천,2015-11,10.4,22,-2.1,78.7,84.7
281,영천,2015-12,3.6,14.7,-8.8,33.7,134.3
281,영천,2016-01,-.7,14.9,-13.9,22.5,170
281,영천,2016-02,2.3,17.2,-9.4,17.3,210.9
281,영천,2016-03,7.7,22.6,-6.9,75.9,208.5
281,영천,2016-04,14,27.3,1.4,174.5,208.3
281,영천,2016-05,19,32.4,5.1,62.6,278.1
281,영천,2016-06,22.6,33.5,9.9,49.4,180.5
281,영천,2016-07,26.1,36.1,18.2,183.5,186.9
281,영천,2016-08,26.9,39.6,15.7,89.2,270.7
281,영천,2016-09,21.4,31.6,11.1,342.2,99.3
281,영천,2016-10,16,29.3,3,108.7,127.6
281,영천,2016-11,7.9,21,-5.6,13.8,149
281,영천,2016-12,3.4,16.4,-8.1,35.6,160.6
281,영천,2017-01,.5,12.6,-11.4,2.8,183.3
281,영천,2017-02,2.5,16.7,-7.6,28.5,221
281,영천,2017-03,6.9,20.4,-4.9,32,240.7
281,영천,2017-04,14.6,30.7,1.7,79.6,249.4
281,영천,2017-05,19.9,36.1,5.9,24.6,278.4
281,영천,2017-06,22.5,36.9,9.4,14.6,268.7
281,영천,2017-07,27.3,38.9,16.8,181.3,151.6
281,영천,2017-08,25.7,37.1,13.5,191.7,204.3
281,영천,2017-09,20.5,31.2,6.3,90.5,218.6
281,영천,2017-10,15.5,29.3,-1.6,58.2,150.7
281,영천,2017-11,6.8,21.5,-5.8,.1,204.6
281,영천,2017-12,-.2,13,-13.4,10,199.5
281,영천,2018-01,-1.6,13.5,-14.8,18.6,188.1
281,영천,2018-02,.2,15.3,-13,24.5,209.9
281,영천,2018-03,8.5,26.4,-4.2,115.7,218.9
281,영천,2018-04,14.3,32,-1,112,250.4
281,영천,2018-05,18.5,32.7,3.6,83.4,206.9
281,영천,2018-06,22.7,36.3,11.3,104.5,196.6
281,영천,2018-07,27.7,39.1,17.6,156.6,245
281,영천,2018-08,27.1,39.1,16.3,243.2,212.3
281,영천,2018-09,20.4,30.5,8.7,107.1,141.4
281,영천,2018-10,13.4,26.2,.8,144.7,225.3
281,영천,2018-11,7.5,20.8,-5,15,162.4
281,영천,2018-12,1.2,16.7,-11.3,24.5,162
281,영천,2019-01,1.1,12.4,-10.2,11.9,198.9
281,영천,2019-02,3.3,16.3,-7,25.3,191.7
281,영천,2019-03,8.5,23.7,-3.4,20.2,237.7
281,영천,2019-04,12.8,27.4,-2.9,79.5,200.2
281,영천,2019-05,19.5,35.6,4.1,23,298.3
281,영천,2019-06,21.9,35.5,11.8,242.1,238.9
281,영천,2019-07,25.4,36,16.4,105.7,162.3
281,영천,2019-08,26.7,37.2,15.9,174.4,216.4
281,영천,2019-09,22.1,32.1,10.1,157,135.3
281,영천,2019-10,15.9,28.1,1,142.4,189.7
281,영천,2019-11,8.8,23.3,-5.2,26,163.8
281,영천,2019-12,2.6,17.6,-7.8,30.5,174.9
281,영천,2020-01,3.3,15.1,-6.9,101.3,130.5
281,영천,2020-02,4.2,17.4,-9.8,55.4,179.9
281,영천,2020-03,8.2,23.1,-6.3,21.1,224
281,영천,2020-04,11.3,26.6,-1.7,36.5,258.5
281,영천,2020-05,18,29,5.1,46.4,228.3
281,영천,2020-06,23,35.3,12.2,142,217.1
281,영천,2020-07,22,31.3,13.6,338.5,93.8
281,영천,2020-08,27,35.6,21.6,246.9,190
281,영천,2020-09,19.8,29.3,8.7,201.6,140.2
281,영천,2020-10,13.8,25.5,2.1,11.1,198.3
281,영천,2020-11,8.3,24.1,-3.3,32.8,160.8
281,영천,2020-12,.6,12.6,-11.3,.9,172.4
281,영천,2021-01,-.5,15.7,-13.6,11.9,168.1
281,영천,2021-02,4.1,23.6,-9,15.5,186.2
281,영천,2021-03,8.9,22.8,-3.1,99.7,198.5
281,영천,2021-04,13,27.7,-.3,66.5,228.7
281,영천,2021-05,16.8,30.3,3.8,93.7,193.1
281,영천,2021-06,21.7,32.6,10,28.7,173
